Source;PrimNT;SecNT;Target;Synapses;Type;Glu_pos;Glu_neg;ACh_pos;ACh_neg;GABA_pos;GABA_neg;No of matches;double_NT;NT_complex;rec_complex;Pred_pol
ASHR;Glu;0;ADLR;13;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASHR;Glu;0;AIAR;28;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
ASHR;Glu;0;AIBR;7;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;ASHR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASHR;Glu;0;AVAR;10;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;AVBR;6;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;AVDL;27;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;AVDR;2;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;AVER;7;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;AVHL;1;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;AWAR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASHR;Glu;0;AWBL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASHR;Glu;0;HSNL;4;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;HSNR;5;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;PVCL;3;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASHR;Glu;0;PVPR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASHR;Glu;0;RIAR;3;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
ASHR;Glu;0;RMGR;6;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
ASHR;Glu;0;SMBVR;7;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;ADFL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AIAL;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AIBL;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AIYL;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AIYR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AIZL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;ASER;8;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;ASGL;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;ASKL;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AWAR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AWCL;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;AWCR;4;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;CEPVR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;RIAL;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;RIBL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;RMFL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIL;0;0;SAAVL;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;ADLR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;AIAL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;AIAR;4;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;AIBR;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;ASEL;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;ASER;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;ASGR;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;ASHR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;AWAR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;AWCL;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;AWCR;5;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASIR;0;0;CEPVR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASJL;ACh;0;ALA;3;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASJL;ACh;0;ASJR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASJL;ACh;0;ASKL;12;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASJL;ACh;0;ASKR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASJL;ACh;0;CEPDL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASJL;ACh;0;HSNL;1;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASJL;ACh;0;HSNR;1;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASJL;ACh;0;PVQL;34;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASJR;ACh;0;ASKR;12;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASJR;ACh;0;HSNR;1;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASJR;ACh;0;PVQR;19;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASKL;Glu;0;AIAL;29;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
ASKL;Glu;0;AIBL;9;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASKL;Glu;0;AIML;5;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKL;Glu;0;ASER;4;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKL;Glu;0;ASJL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;ADLR;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;AIAL;1;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
ASKR;Glu;0;AIAR;35;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
ASKR;Glu;0;AIBR;2;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASKR;Glu;0;AIMR;5;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;ALA;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;ASER;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;ASGR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;AWAR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;CEPVR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
ASKR;Glu;0;HSNL;1;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
ASKR;Glu;0;RIFR;1;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAL;Glu;0;ADFL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAL;Glu;0;AIBR;1;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAL;Glu;0;AIYL;1;chemical;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;-
AUAL;Glu;0;AIZL;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAL;Glu;0;AVAL;11;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAL;Glu;0;AVDR;2;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAL;Glu;0;AVEL;9;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAL;Glu;0;BAGR;3;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAL;Glu;0;DVA;2;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAL;Glu;0;RIAL;21;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
AUAL;Glu;0;RIBL;35;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
AUAL;Glu;0;URXL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAR;Glu;0;AINL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAR;Glu;0;AINR;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAR;Glu;0;AIYR;1;chemical;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;-
AUAR;Glu;0;AIZR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAR;Glu;0;AVAR;3;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAR;Glu;0;AVER;13;chemical;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AUAR;Glu;0;BAGL;1;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AUAR;Glu;0;RIAR;22;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
AUAR;Glu;0;RIBR;31;chemical;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
AUAR;Glu;0;URXR;5;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0;FALSE;FALSE;FALSE;no pred
AVAL;ACh;GABA;AS02;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AS04;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AS05;6;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AS07;6;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AS08;6;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AS09;11;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AS10;5;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AS11;8;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AVAR;12;chemical;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;AVBL;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;AVDL;3;chemical;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;FALSE;FALSE;+
AVAL;ACh;GABA;AVDR;2;chemical;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;FALSE;FALSE;+
AVAL;ACh;GABA;AVEL;1;chemical;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;2;TRUE;FALSE;FALSE;-
AVAL;ACh;GABA;AVER;2;chemical;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;2;TRUE;FALSE;FALSE;-
AVAL;ACh;GABA;DA01;6;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DA02;10;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DA03;12;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DA04;12;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DA05;14;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DA07;4;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DA08;5;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DA09;3;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;DB07;2;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;LUAL;6;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;FALSE;FALSE;-
AVAL;ACh;GABA;LUAR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;FALSE;FALSE;-
AVAL;ACh;GABA;PVCL;21;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;PVCR;16;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAL;ACh;GABA;PVNL;1;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;FALSE;FALSE;+
AVAL;ACh;GABA;RIAL;3;chemical;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;FALSE;FALSE;FALSE;-
AVAL;ACh;GABA;SABVL;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;FALSE;FALSE;-
AVAL;ACh;GABA;VA01;2;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA02;8;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA03;6;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA04;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA05;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA06;8;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA07;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA08;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA09;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA10;9;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA11;6;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAL;ACh;GABA;VA12;5;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;AS01;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS02;3;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS04;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS05;1;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS06;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS07;6;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS08;10;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS09;10;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AS11;10;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AVAL;7;chemical;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;AVBL;3;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AVBR;4;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;AVDL;3;chemical;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;FALSE;FALSE;+
AVAR;ACh;GABA;AVDR;6;chemical;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;FALSE;FALSE;+
AVAR;ACh;GABA;AVER;3;chemical;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;2;TRUE;FALSE;FALSE;-
AVAR;ACh;GABA;DA01;2;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA02;9;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA03;8;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA04;9;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA05;9;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA06;4;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA07;6;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA08;20;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DA09;3;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DB02;2;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;DB03;2;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;LUAL;4;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;FALSE;FALSE;-
AVAR;ACh;GABA;LUAR;16;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;FALSE;FALSE;-
AVAR;ACh;GABA;PVCL;20;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;PVCR;20;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVAR;ACh;GABA;RIGL;1;chemical;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
AVAR;ACh;GABA;SAAVR;6;chemical;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;2;FALSE;FALSE;TRUE;complex
AVAR;ACh;GABA;SABVR;2;chemical;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;FALSE;FALSE;-
AVAR;ACh;GABA;SMDVR;1;chemical;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA02;5;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA03;6;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA04;6;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA05;2;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA06;9;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA07;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA08;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA09;7;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA10;4;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVAR;ACh;GABA;VA11;13;chemical;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;3;TRUE;TRUE;TRUE;complex
AVBL;ACh;GABA;AS04;1;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVBL;ACh;GABA;AS05;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVBL;ACh;GABA;AS10;2;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVBL;ACh;GABA;AVAL;9;chemical;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;3;TRUE;TRUE;TRUE;complex
AVBL;ACh;GABA;AVAR;14;chemical;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;3;TRUE;TRUE;TRUE;complex
AVBL;ACh;GABA;AVBR;6;chemical;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;2;TRUE;TRUE;FALSE;complex
AVBL;ACh;GABA;AVDR;3;chemical;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;FALSE;FALSE;+
AVBL;ACh;GABA;AVER;1;chemical;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;2;TRUE;FALSE;FALSE;-
